Time [s];Schweissstrom [A];Schweissspannung [V];Drahtvorschub [m/min];Gasfluss [l/min];Motorstrom [A]
744,6970;52,00;19,05;0,00;0,00;0,00
744,7273;53,00;19,05;0,00;0,00;0,00
744,7576;51,00;19,20;0,00;0,00;0,00
744,7879;51,00;19,05;0,00;0,00;0,00
744,8182;54,00;18,90;0,00;0,00;0,00
744,8485;53,00;19,05;0,00;0,00;0,00
744,8788;54,00;19,05;0,00;0,00;0,00
744,9091;55,00;19,05;0,00;0,00;0,00
744,9394;57,00;18,90;0,00;0,00;0,00
744,9697;54,00;19,20;0,00;0,00;0,00
745,0000;54,00;19,05;0,00;0,00;0,00
745,0303;56,00;19,05;0,00;0,00;0,00
745,0606;56,00;19,05;0,00;0,00;0,00
745,0909;56,00;19,05;0,00;0,00;0,00
745,1212;56,00;19,05;0,00;0,00;0,00
745,1515;56,00;19,05;0,00;0,00;0,00
745,1818;54,00;18,90;0,00;0,00;0,00
745,2121;54,00;19,20;0,00;0,00;0,00
745,2424;54,00;19,05;0,00;0,00;0,00
745,2727;55,00;19,05;0,00;0,00;0,00
745,3030;53,00;19,05;0,00;0,00;0,00
745,3333;54,00;18,90;0,00;0,00;0,00
745,3636;56,00;19,05;0,00;0,00;0,00
745,3939;52,00;19,05;0,00;0,00;0,00
745,4242;53,00;19,05;0,00;0,00;0,00
745,4545;52,00;19,05;0,00;0,00;0,00
745,4848;54,00;19,05;0,00;0,00;0,00
745,5152;52,00;18,90;0,00;0,00;0,00
745,5455;53,00;19,05;0,00;0,00;0,00
745,5758;52,00;19,20;0,00;0,00;0,00
745,6061;56,00;19,05;0,00;0,00;0,00
745,6364;55,00;19,05;0,00;0,00;0,00
745,6667;54,00;19,05;0,00;0,00;0,00
745,6970;54,00;19,05;0,00;0,00;0,00
745,7273;52,00;19,35;0,00;0,00;0,00
745,7576;54,00;19,20;0,00;0,00;0,00
745,7879;57,00;19,05;0,00;0,00;0,00
745,8182;54,00;19,05;0,00;0,00;0,00
745,8485;52,00;19,05;0,00;0,00;0,00
745,8788;55,00;19,05;0,00;0,00;0,00
745,9091;52,00;19,20;0,00;0,00;0,00
745,9394;50,00;19,05;0,00;0,00;0,00
745,9697;55,00;19,20;0,00;0,00;0,00
746,0000;56,00;19,05;0,00;0,00;0,00
746,0303;53,00;19,05;0,00;0,00;0,00
746,0606;54,00;18,90;0,00;0,00;0,00
746,0909;53,00;19,05;0,00;0,00;0,00
746,1212;52,00;19,05;0,00;0,00;0,00
746,1515;54,00;18,90;0,00;0,00;0,00
746,1818;52,00;18,90;0,00;0,00;0,00
746,2121;53,00;19,05;0,00;0,00;0,00
746,2424;55,00;19,05;0,00;0,00;0,00
746,2727;53,00;19,05;0,00;0,00;0,00
746,3030;54,00;19,05;0,00;0,00;0,00
746,3333;53,00;19,05;0,00;0,00;0,00
746,3636;52,00;19,05;0,00;0,00;0,00
746,3939;53,00;18,90;0,00;0,00;0,00
746,4242;53,00;19,05;0,00;0,00;0,00
746,4545;52,00;18,90;0,00;0,00;0,00
746,4848;53,00;19,05;0,00;0,00;0,00
746,5152;52,00;19,05;0,00;0,00;0,00
746,5455;53,00;18,90;0,00;0,00;0,00
746,5758;52,00;19,05;0,00;0,00;0,00
746,6061;51,00;19,05;0,00;0,00;0,00
746,6364;52,00;19,05;0,00;0,00;0,00
746,6667;53,00;19,05;0,00;0,00;0,00
746,6970;51,00;18,90;0,00;0,00;0,00
746,7273;53,00;19,05;0,00;0,00;0,00
746,7576;54,00;19,05;0,00;0,00;0,00
746,7879;52,00;19,05;0,00;0,00;0,00
746,8182;54,00;19,05;0,00;0,00;0,00
746,8485;53,00;19,05;0,00;0,00;0,00
746,8788;52,00;19,05;0,00;0,00;0,00
746,9091;53,00;19,05;0,00;0,00;0,00
746,9394;53,00;19,20;0,00;0,00;0,00
746,9697;53,00;19,05;0,00;0,00;0,00
747,0000;53,00;19,05;0,00;0,00;0,00
747,0303;55,00;19,05;0,00;0,00;0,00
747,0606;54,00;19,05;0,00;0,00;0,00
747,0909;55,00;19,05;0,00;0,00;0,00
747,1212;57,00;18,90;0,00;0,00;0,00
747,1515;57,00;19,05;0,00;0,00;0,00
747,1818;56,00;18,90;0,00;0,00;0,00
747,2121;57,00;18,90;0,00;0,00;0,00
747,2424;60,00;19,05;0,00;0,00;0,00
747,2727;57,00;19,05;0,00;0,00;0,00
747,3030;56,00;19,05;0,00;0,00;0,00
747,3333;56,00;19,20;0,00;0,00;0,00
747,3636;56,00;19,05;0,00;0,00;0,00
747,3939;53,00;19,05;0,00;0,00;0,00
747,4242;54,00;18,90;0,00;0,00;0,00
747,4545;55,00;19,05;0,00;0,00;0,00
747,4848;55,00;19,20;0,00;0,00;0,00
747,5152;53,00;19,05;0,00;0,00;0,00
747,5455;54,00;19,05;0,00;0,00;0,00
747,5758;54,00;19,05;0,00;0,00;0,00
747,6061;52,00;19,05;0,00;0,00;0,00
747,6364;53,00;19,05;0,00;0,00;0,00
747,6667;53,00;19,05;0,00;0,00;0,00
747,6970;55,00;19,20;0,00;0,00;0,00
747,7273;55,00;19,05;0,00;0,00;0,00
747,7576;57,00;19,05;0,00;0,00;0,00
747,7879;56,00;19,05;0,00;0,00;0,00
747,8182;54,00;19,05;0,00;0,00;0,00
747,8485;54,00;19,05;0,00;0,00;0,00
747,8788;53,00;19,05;0,00;0,00;0,00
747,9091;51,00;19,05;0,00;0,00;0,00
747,9394;52,00;19,05;0,00;0,00;0,00
747,9697;54,00;19,05;0,00;0,00;0,00
748,0000;53,00;19,05;0,00;0,00;0,00
748,0303;53,00;18,90;0,00;0,00;0,00
748,0606;54,00;19,05;0,00;0,00;0,00
748,0909;53,00;19,05;0,00;0,00;0,00
748,1212;52,00;19,20;0,00;0,00;0,00
748,1515;53,00;19,05;0,00;0,00;0,00
748,1818;52,00;19,05;0,00;0,00;0,00
748,2121;53,00;19,05;0,00;0,00;0,00
748,2424;53,00;19,05;0,00;0,00;0,00
748,2727;53,00;19,05;0,00;0,00;0,00
748,3030;55,00;19,05;0,00;0,00;0,00
748,3333;55,00;19,05;0,00;0,00;0,00
748,3636;54,00;19,05;0,00;0,00;0,00
748,3939;56,00;19,05;0,00;0,00;0,00
748,4242;53,00;19,05;0,00;0,00;0,00
748,4545;54,00;19,05;0,00;0,00;0,00
748,4848;55,00;19,05;0,00;0,00;0,00
748,5152;54,00;19,05;0,00;0,00;0,00
748,5455;53,00;19,05;0,00;0,00;0,00
748,5758;53,00;19,05;0,00;0,00;0,00
748,6061;52,00;19,05;0,00;0,00;0,00
748,6364;54,00;19,05;0,00;0,00;0,00
748,6667;53,00;19,05;0,00;0,00;0,00
748,6970;52,00;19,05;0,00;0,00;0,00
748,7273;52,00;19,05;0,00;0,00;0,00
748,7576;53,00;19,05;0,00;0,00;0,00
748,7879;53,00;19,05;0,00;0,00;0,00
748,8182;52,00;19,05;0,00;0,00;0,00
748,8485;53,00;19,05;0,00;0,00;0,00
748,8788;53,00;19,05;0,00;0,00;0,00
748,9091;54,00;19,05;0,00;0,00;0,00
748,9394;54,00;19,05;0,00;0,00;0,00
748,9697;52,00;19,05;0,00;0,00;0,00
749,0000;54,00;19,05;0,00;0,00;0,00
749,0303;53,00;19,05;0,00;0,00;0,00
749,0606;53,00;19,05;0,00;0,00;0,00
749,0909;54,00;19,05;0,00;0,00;0,00
749,1212;55,00;18,90;0,00;0,00;0,00
749,1515;53,00;18,90;0,00;0,00;0,00
749,1818;58,00;19,05;0,00;0,00;0,00
749,2121;53,00;19,20;0,00;0,00;0,00
749,2424;57,00;19,35;0,00;0,00;0,00
749,2727;58,00;19,20;0,00;0,00;0,00
749,3030;59,00;18,90;0,00;0,00;0,00
749,3333;59,00;18,90;0,00;0,00;0,00
749,3636;58,00;19,05;0,00;0,00;0,00
749,3939;57,00;19,05;0,00;0,00;0,00
749,4242;57,00;19,05;0,00;0,00;0,00
749,4545;55,00;19,20;0,00;0,00;0,00
749,4848;51,00;19,20;0,00;0,00;0,00
749,5152;56,00;19,20;0,00;0,00;0,00
749,5455;59,00;19,05;0,00;0,00;0,00
749,5758;55,00;19,05;0,00;0,00;0,00
749,6061;55,00;19,05;0,00;0,00;0,00
749,6364;54,00;19,05;0,00;0,00;0,00
749,6667;54,00;19,05;0,00;0,00;0,00
749,6970;53,00;19,05;0,00;0,00;0,00
749,7273;53,00;19,20;0,00;0,00;0,00
749,7576;50,00;18,90;0,00;0,00;0,00
749,7879;53,00;19,05;0,00;0,00;0,00
749,8182;56,00;19,20;0,00;0,00;0,00
749,8485;58,00;19,20;0,00;0,00;0,00
749,8788;58,00;19,05;0,00;0,00;0,00
749,9091;54,00;19,05;0,00;0,00;0,00
749,9394;54,00;19,05;0,00;0,00;0,00
749,9697;55,00;19,05;0,00;0,00;0,00
750,0000;53,00;19,05;0,00;0,00;0,00
750,0303;54,00;18,90;0,00;0,00;0,00
750,0606;54,00;19,05;0,00;0,00;0,00
750,0909;53,00;19,05;0,00;0,00;0,00
750,1212;53,00;19,05;0,00;0,00;0,00
750,1515;54,00;19,05;0,00;0,00;0,00
750,1818;54,00;19,05;0,00;0,00;0,00
750,2121;53,00;19,20;0,00;0,00;0,00
750,2424;54,00;19,05;0,00;0,00;0,00
750,2727;52,00;19,05;0,00;0,00;0,00
750,3030;54,00;19,05;0,00;0,00;0,00
750,3333;55,00;19,05;0,00;0,00;0,00
750,3636;53,00;19,05;0,00;0,00;0,00
750,3939;56,00;19,05;0,00;0,00;0,00
750,4242;52,00;19,05;0,00;0,00;0,00
750,4545;54,00;19,05;0,00;0,00;0,00
750,4848;55,00;19,05;0,00;0,00;0,00
750,5152;54,00;18,90;0,00;0,00;0,00
750,5455;54,00;19,05;0,00;0,00;0,00
750,5758;57,00;19,05;0,00;0,00;0,00
750,6061;54,00;19,05;0,00;0,00;0,00
750,6364;54,00;19,05;0,00;0,00;0,00
750,6667;54,00;19,05;0,00;0,00;0,00
750,6970;52,00;19,05;0,00;0,00;0,00
750,7273;55,00;19,05;0,00;0,00;0,00
750,7576;52,00;18,90;0,00;0,00;0,00
750,7879;57,00;19,05;0,00;0,00;0,00
750,8182;55,00;19,05;0,00;0,00;0,00
750,8485;53,00;19,05;0,00;0,00;0,00
750,8788;54,00;19,05;0,00;0,00;0,00
750,9091;55,00;19,05;0,00;0,00;0,00
750,9394;54,00;19,05;0,00;0,00;0,00
750,9697;54,00;19,05;0,00;0,00;0,00
751,0000;55,00;19,05;0,00;0,00;0,00
751,0303;52,00;19,05;0,00;0,00;0,00
751,0606;53,00;19,05;0,00;0,00;0,00
751,0909;52,00;19,05;0,00;0,00;0,00
751,1212;53,00;19,05;0,00;0,00;0,00
751,1515;54,00;18,90;0,00;0,00;0,00
751,1818;54,00;19,05;0,00;0,00;0,00
751,2121;55,00;19,05;0,00;0,00;0,00
751,2424;50,00;19,50;0,00;0,00;0,00
751,2727;57,00;19,35;0,00;0,00;0,00
751,3030;58,00;19,35;0,00;0,00;0,00
751,3333;57,00;19,05;0,00;0,00;0,00
751,3636;56,00;19,20;0,00;0,00;0,00
751,3939;58,00;19,05;0,00;0,00;0,00
751,4242;59,00;19,05;0,00;0,00;0,00
751,4545;58,00;19,20;0,00;0,00;0,00
751,4848;54,00;19,05;0,00;0,00;0,00
751,5152;54,00;19,05;0,00;0,00;0,00
751,5455;55,00;19,05;0,00;0,00;0,00
751,5758;58,00;20,25;0,00;0,00;0,00
751,6061;59,00;19,80;0,00;0,00;0,00
751,6364;59,00;19,20;0,00;0,00;0,00
751,6667;58,00;19,35;0,00;0,00;0,00
751,6970;57,00;19,20;0,00;0,00;0,00
751,7273;55,00;19,05;0,00;0,00;0,00
751,7576;56,00;19,20;0,00;0,00;0,00
751,7879;54,00;19,05;0,00;0,00;0,00
751,8182;53,00;19,05;0,00;0,00;0,00
751,8485;56,00;19,05;0,00;0,00;0,00
751,8788;56,00;19,05;0,00;0,00;0,00
751,9091;55,00;19,20;0,00;0,00;0,00
751,9394;56,00;19,05;0,00;0,00;0,00
751,9697;54,00;19,05;0,00;0,00;0,00
752,0000;52,00;19,05;0,00;0,00;0,00
752,0303;54,00;19,20;0,00;0,00;0,00
752,0606;53,00;19,05;0,00;0,00;0,00
752,0909;51,00;19,05;0,00;0,00;0,00
752,1212;53,00;19,05;0,00;0,00;0,00
752,1515;54,00;19,05;0,00;0,00;0,00
752,1818;52,00;19,05;0,00;0,00;0,00
752,2121;55,00;19,05;0,00;0,00;0,00
752,2424;54,00;19,05;0,00;0,00;0,00
752,2727;53,00;19,05;0,00;0,00;0,00
752,3030;52,00;19,05;0,00;0,00;0,00
752,3333;54,00;19,05;0,00;0,00;0,00
752,3636;52,00;19,05;0,00;0,00;0,00
752,3939;52,00;18,90;0,00;0,00;0,00
752,4242;54,00;19,05;0,00;0,00;0,00
752,4545;53,00;19,05;0,00;0,00;0,00
752,4848;54,00;19,05;0,00;0,00;0,00
752,5152;53,00;19,05;0,00;0,00;0,00
752,5455;53,00;19,05;0,00;0,00;0,00
752,5758;55,00;19,05;0,00;0,00;0,00
752,6061;53,00;19,05;0,00;0,00;0,00
752,6364;54,00;19,05;0,00;0,00;0,00
752,6667;53,00;19,20;0,00;0,00;0,00
752,6970;55,00;19,05;0,00;0,00;0,00
752,7273;54,00;19,05;0,00;0,00;0,00
752,7576;54,00;18,90;0,00;0,00;0,00
752,7879;54,00;19,05;0,00;0,00;0,00
752,8182;55,00;19,05;0,00;0,00;0,00
752,8485;53,00;19,05;0,00;0,00;0,00
752,8788;53,00;18,90;0,00;0,00;0,00
752,9091;53,00;19,05;0,00;0,00;0,00
752,9394;54,00;19,05;0,00;0,00;0,00
752,9697;54,00;19,05;0,00;0,00;0,00
753,0000;53,00;19,05;0,00;0,00;0,00
753,0303;53,00;19,05;0,00;0,00;0,00
753,0606;52,00;19,05;0,00;0,00;0,00
753,0909;53,00;19,20;0,00;0,00;0,00
753,1212;53,00;19,05;0,00;0,00;0,00
753,1515;52,00;18,90;0,00;0,00;0,00
753,1818;54,00;19,05;0,00;0,00;0,00
753,2121;54,00;19,05;0,00;0,00;0,00
753,2424;54,00;19,05;0,00;0,00;0,00
753,2727;53,00;19,05;0,00;0,00;0,00
753,3030;53,00;19,05;0,00;0,00;0,00
753,3333;56,00;18,75;0,00;0,00;0,00
753,3636;55,00;19,20;0,00;0,00;0,00
753,3939;54,00;19,05;0,00;0,00;0,00
753,4242;55,00;18,90;0,00;0,00;0,00
753,4545;55,00;19,20;0,00;0,00;0,00
753,4848;58,00;19,05;0,00;0,00;0,00
753,5152;58,00;19,05;0,00;0,00;0,00
753,5455;55,00;19,05;0,00;0,00;0,00
753,5758;55,00;19,05;0,00;0,00;0,00
753,6061;54,00;19,05;0,00;0,00;0,00
753,6364;54,00;19,20;0,00;0,00;0,00
753,6667;58,00;19,05;0,00;0,00;0,00
753,6970;57,00;19,05;0,00;0,00;0,00
753,7273;57,00;19,05;0,00;0,00;0,00
753,7576;55,00;19,05;0,00;0,00;0,00
753,7879;55,00;19,05;0,00;0,00;0,00
753,8182;53,00;19,05;0,00;0,00;0,00
753,8485;53,00;19,05;0,00;0,00;0,00
753,8788;53,00;19,20;0,00;0,00;0,00
753,9091;53,00;19,05;0,00;0,00;0,00
753,9394;54,00;19,05;0,00;0,00;0,00
753,9697;55,00;19,05;0,00;0,00;0,00
754,0000;55,00;19,20;0,00;0,00;0,00
754,0303;55,00;19,05;0,00;0,00;0,00
754,0606;54,00;19,20;0,00;0,00;0,00
754,0909;53,00;19,05;0,00;0,00;0,00
754,1212;53,00;19,05;0,00;0,00;0,00
754,1515;53,00;19,05;0,00;0,00;0,00
754,1818;53,00;19,05;0,00;0,00;0,00
754,2121;54,00;19,05;0,00;0,00;0,00
754,2424;55,00;19,05;0,00;0,00;0,00
754,2727;52,00;19,05;0,00;0,00;0,00
754,3030;53,00;19,05;0,00;0,00;0,00
754,3333;53,00;19,20;0,00;0,00;0,00
754,3636;53,00;19,05;0,00;0,00;0,00
754,3939;53,00;19,05;0,00;0,00;0,00
754,4242;52,00;19,05;0,00;0,00;0,00
754,4545;54,00;19,05;0,00;0,00;0,00
754,4848;54,00;19,05;0,00;0,00;0,00
754,5152;53,00;19,05;0,00;0,00;0,00
754,5455;55,00;19,05;0,00;0,00;0,00
754,5758;54,00;19,05;0,00;0,00;0,00
754,6061;53,00;19,20;0,00;0,00;0,00
754,6364;55,00;19,05;0,00;0,00;0,00
754,6667;55,00;19,05;0,00;0,00;0,00
754,6970;53,00;19,05;0,00;0,00;0,00
754,7273;50,00;18,90;0,00;0,00;0,00
754,7576;55,00;19,05;0,00;0,00;0,00
754,7879;54,00;19,05;0,00;0,00;0,00
754,8182;54,00;19,05;0,00;0,00;0,00
754,8485;55,00;19,20;0,00;0,00;0,00
754,8788;53,00;18,90;0,00;0,00;0,00
754,9091;56,00;19,20;0,00;0,00;0,00
754,9394;56,00;18,90;0,00;0,00;0,00
754,9697;54,00;19,05;0,00;0,00;0,00
755,0000;54,00;19,05;0,00;0,00;0,00
755,0303;53,00;19,05;0,00;0,00;0,00
755,0606;54,00;19,05;0,00;0,00;0,00
755,0909;53,00;19,05;0,00;0,00;0,00
755,1212;52,00;19,05;0,00;0,00;0,00
755,1515;53,00;19,20;0,00;0,00;0,00
755,1818;53,00;19,05;0,00;0,00;0,00
755,2121;53,00;19,05;0,00;0,00;0,00
755,2424;51,00;19,05;0,00;0,00;0,00
755,2727;53,00;19,20;0,00;0,00;0,00
755,3030;53,00;19,05;0,00;0,00;0,00
755,3333;52,00;18,90;0,00;0,00;0,00
755,3636;52,00;19,05;0,00;0,00;0,00
755,3939;54,00;19,05;0,00;0,00;0,00
755,4242;49,00;18,90;0,00;0,00;0,00
755,4545;50,00;19,35;0,00;0,00;0,00
755,4848;54,00;19,35;0,00;0,00;0,00
755,5152;57,00;19,20;0,00;0,00;0,00
755,5455;56,00;18,90;0,00;0,00;0,00
755,5758;57,00;18,90;0,00;0,00;0,00
755,6061;58,00;19,05;0,00;0,00;0,00
755,6364;57,00;19,05;0,00;0,00;0,00
755,6667;56,00;19,05;0,00;0,00;0,00
755,6970;54,00;19,05;0,00;0,00;0,00
755,7273;50,00;19,65;0,00;0,00;0,00
755,7576;59,00;19,20;0,00;0,00;0,00
755,7879;57,00;19,05;0,00;0,00;0,00
755,8182;55,00;19,05;0,00;0,00;0,00
755,8485;58,00;19,05;0,00;0,00;0,00
755,8788;55,00;19,05;0,00;0,00;0,00
755,9091;54,00;19,05;0,00;0,00;0,00
755,9394;54,00;19,20;0,00;0,00;0,00
755,9697;52,00;19,05;0,00;0,00;0,00
756,0000;52,00;19,05;0,00;0,00;0,00
756,0303;53,00;19,05;0,00;0,00;0,00
756,0606;54,00;19,05;0,00;0,00;0,00
756,0909;55,00;19,05;0,00;0,00;0,00
756,1212;54,00;18,90;0,00;0,00;0,00
756,1515;53,00;19,05;0,00;0,00;0,00
756,1818;53,00;19,05;0,00;0,00;0,00
756,2121;53,00;19,05;0,00;0,00;0,00
756,2424;53,00;19,05;0,00;0,00;0,00
756,2727;51,00;19,05;0,00;0,00;0,00
756,3030;54,00;19,20;0,00;0,00;0,00
756,3333;53,00;19,05;0,00;0,00;0,00
756,3636;51,00;19,05;0,00;0,00;0,00
756,3939;54,00;19,20;0,00;0,00;0,00
756,4242;53,00;19,05;0,00;0,00;0,00
756,4545;51,00;19,05;0,00;0,00;0,00
756,4848;53,00;19,05;0,00;0,00;0,00
756,5152;51,00;19,05;0,00;0,00;0,00
756,5455;52,00;19,05;0,00;0,00;0,00
756,5758;54,00;19,05;0,00;0,00;0,00
756,6061;53,00;19,05;0,00;0,00;0,00
756,6364;53,00;19,05;0,00;0,00;0,00
756,6667;54,00;19,05;0,00;0,00;0,00
756,6970;54,00;19,05;0,00;0,00;0,00
756,7273;53,00;19,05;0,00;0,00;0,00
756,7576;54,00;19,05;0,00;0,00;0,00
756,7879;53,00;19,05;0,00;0,00;0,00
756,8182;54,00;19,05;0,00;0,00;0,00
756,8485;55,00;19,05;0,00;0,00;0,00
756,8788;54,00;19,05;0,00;0,00;0,00
756,9091;53,00;19,05;0,00;0,00;0,00
756,9394;53,00;19,05;0,00;0,00;0,00
756,9697;53,00;19,05;0,00;0,00;0,00
757,0000;53,00;18,90;0,00;0,00;0,00
757,0303;52,00;19,05;0,00;0,00;0,00
757,0606;53,00;19,05;0,00;0,00;0,00
757,0909;52,00;19,05;0,00;0,00;0,00
757,1212;52,00;19,05;0,00;0,00;0,00
757,1515;52,00;19,05;0,00;0,00;0,00
757,1818;52,00;19,05;0,00;0,00;0,00
757,2121;52,00;19,05;0,00;0,00;0,00
757,2424;53,00;19,05;0,00;0,00;0,00
757,2727;52,00;19,05;0,00;0,00;0,00
757,3030;52,00;19,05;0,00;0,00;0,00
757,3333;52,00;18,90;0,00;0,00;0,00
757,3636;52,00;19,05;0,00;0,00;0,00
757,3939;52,00;19,05;0,00;0,00;0,00
757,4242;54,00;19,05;0,00;0,00;0,00
757,4545;52,00;19,05;0,00;0,00;0,00
757,4848;54,00;19,50;0,00;0,00;0,00
757,5152;58,00;19,35;0,00;0,00;0,00
757,5455;59,00;19,20;0,00;0,00;0,00
757,5758;59,00;18,90;0,00;0,00;0,00
757,6061;59,00;19,05;0,00;0,00;0,00
757,6364;57,00;19,20;0,00;0,00;0,00
757,6667;55,00;18,75;0,00;0,00;0,00
757,6970;57,00;19,05;0,00;0,00;0,00
757,7273;54,00;19,05;0,00;0,00;0,00
757,7576;54,00;19,05;0,00;0,00;0,00
757,7879;55,00;19,05;0,00;0,00;0,00
757,8182;52,00;19,05;0,00;0,00;0,00
757,8485;54,00;19,05;0,00;0,00;0,00
757,8788;56,00;19,20;0,00;0,00;0,00
757,9091;54,00;19,05;0,00;0,00;0,00
757,9394;53,00;19,05;0,00;0,00;0,00
757,9697;53,00;19,05;0,00;0,00;0,00
758,0000;53,00;19,05;0,00;0,00;0,00
758,0303;53,00;19,05;0,00;0,00;0,00
758,0606;52,00;19,20;0,00;0,00;0,00
758,0909;50,00;19,05;0,00;0,00;0,00
758,1212;52,00;19,05;0,00;0,00;0,00
758,1515;54,00;19,05;0,00;0,00;0,00
758,1818;52,00;19,05;0,00;0,00;0,00
758,2121;53,00;19,20;0,00;0,00;0,00
758,2424;55,00;19,05;0,00;0,00;0,00
758,2727;54,00;19,05;0,00;0,00;0,00
758,3030;53,00;19,05;0,00;0,00;0,00
758,3333;52,00;19,05;0,00;0,00;0,00
758,3636;52,00;19,05;0,00;0,00;0,00
758,3939;52,00;19,05;0,00;0,00;0,00
758,4242;52,00;19,05;0,00;0,00;0,00
758,4545;53,00;19,05;0,00;0,00;0,00
758,4848;53,00;19,05;0,00;0,00;0,00
758,5152;51,00;19,05;0,00;0,00;0,00
758,5455;51,00;19,05;0,00;0,00;0,00
758,5758;52,00;19,05;0,00;0,00;0,00
758,6061;51,00;19,05;0,00;0,00;0,00
758,6364;53,00;19,05;0,00;0,00;0,00
758,6667;52,00;19,05;0,00;0,00;0,00
758,6970;52,00;19,05;0,00;0,00;0,00
758,7273;52,00;19,05;0,00;0,00;0,00
758,7576;52,00;19,05;0,00;0,00;0,00
758,7879;51,00;19,05;0,00;0,00;0,00
758,8182;54,00;19,05;0,00;0,00;0,00
758,8485;51,00;19,35;0,00;0,00;0,00
758,8788;55,00;19,05;0,00;0,00;0,00
758,9091;57,00;18,90;0,00;0,00;0,00
758,9394;56,00;19,05;0,00;0,00;0,00
758,9697;53,00;19,05;0,00;0,00;0,00
759,0000;54,00;19,05;0,00;0,00;0,00
759,0303;54,00;19,05;0,00;0,00;0,00
759,0606;53,00;19,05;0,00;0,00;0,00
759,0909;52,00;19,05;0,00;0,00;0,00
759,1212;53,00;19,05;0,00;0,00;0,00
759,1515;52,00;19,05;0,00;0,00;0,00
759,1818;52,00;19,05;0,00;0,00;0,00
759,2121;53,00;19,05;0,00;0,00;0,00
759,2424;53,00;19,05;0,00;0,00;0,00
759,2727;52,00;19,05;0,00;0,00;0,00
759,3030;53,00;19,05;0,00;0,00;0,00
759,3333;52,00;19,05;0,00;0,00;0,00
759,3636;52,00;19,20;0,00;0,00;0,00
759,3939;51,00;19,05;0,00;0,00;0,00
759,4242;51,00;19,05;0,00;0,00;0,00
759,4545;51,00;18,90;0,00;0,00;0,00
759,4848;52,00;19,05;0,00;0,00;0,00
759,5152;53,00;19,20;0,00;0,00;0,00
759,5455;55,00;19,05;0,00;0,00;0,00
759,5758;51,00;19,05;0,00;0,00;0,00
759,6061;55,00;19,20;0,00;0,00;0,00
759,6364;55,00;18,90;0,00;0,00;0,00
759,6667;58,00;18,90;0,00;0,00;0,00
759,6970;56,00;19,05;0,00;0,00;0,00
759,7273;58,00;19,05;0,00;0,00;0,00
759,7576;58,00;19,05;0,00;0,00;0,00
759,7879;55,00;19,05;0,00;0,00;0,00
759,8182;55,00;19,05;0,00;0,00;0,00
759,8485;54,00;19,05;0,00;0,00;0,00
759,8788;52,00;19,20;0,00;0,00;0,00
759,9091;51,00;19,05;0,00;0,00;0,00
759,9394;54,00;19,05;0,00;0,00;0,00
759,9697;52,00;19,05;0,00;0,00;0,00
760,0000;52,00;19,05;0,00;0,00;0,00
760,0303;52,00;19,05;0,00;0,00;0,00
760,0606;52,00;19,05;0,00;0,00;0,00
760,0909;51,00;19,05;0,00;0,00;0,00
760,1212;53,00;19,05;0,00;0,00;0,00
760,1515;52,00;19,05;0,00;0,00;0,00
760,1818;54,00;19,05;0,00;0,00;0,00
760,2121;54,00;19,05;0,00;0,00;0,00
760,2424;54,00;19,05;0,00;0,00;0,00
760,2727;53,00;19,05;0,00;0,00;0,00
760,3030;54,00;19,05;0,00;0,00;0,00
760,3333;52,00;19,05;0,00;0,00;0,00
760,3636;52,00;19,05;0,00;0,00;0,00
760,3939;54,00;19,05;0,00;0,00;0,00
760,4242;51,00;19,05;0,00;0,00;0,00
760,4545;52,00;19,05;0,00;0,00;0,00
760,4848;53,00;19,05;0,00;0,00;0,00
760,5152;51,00;19,05;0,00;0,00;0,00
760,5455;51,00;19,05;0,00;0,00;0,00
760,5758;52,00;19,05;0,00;0,00;0,00
760,6061;53,00;19,05;0,00;0,00;0,00
760,6364;52,00;19,05;0,00;0,00;0,00
760,6667;52,00;19,05;0,00;0,00;0,00
760,6970;51,00;19,05;0,00;0,00;0,00
760,7273;53,00;19,05;0,00;0,00;0,00
760,7576;53,00;19,05;0,00;0,00;0,00
760,7879;51,00;19,05;0,00;0,00;0,00
760,8182;52,00;19,05;0,00;0,00;0,00
760,8485;52,00;19,05;0,00;0,00;0,00
760,8788;52,00;19,05;0,00;0,00;0,00
760,9091;52,00;19,05;0,00;0,00;0,00
760,9394;52,00;19,05;0,00;0,00;0,00
760,9697;54,00;19,05;0,00;0,00;0,00
761,0000;53,00;19,05;0,00;0,00;0,00
761,0303;52,00;19,05;0,00;0,00;0,00
761,0606;53,00;19,05;0,00;0,00;0,00
761,0909;54,00;19,05;0,00;0,00;0,00
761,1212;52,00;19,05;0,00;0,00;0,00
761,1515;53,00;19,05;0,00;0,00;0,00
761,1818;51,00;19,05;0,00;0,00;0,00
761,2121;51,00;19,05;0,00;0,00;0,00
761,2424;53,00;19,05;0,00;0,00;0,00
761,2727;51,00;19,05;0,00;0,00;0,00
761,3030;51,00;19,05;0,00;0,00;0,00
761,3333;52,00;19,05;0,00;0,00;0,00
761,3636;51,00;19,05;0,00;0,00;0,00
761,3939;53,00;19,05;0,00;0,00;0,00
761,4242;53,00;18,90;0,00;0,00;0,00
761,4545;51,00;19,05;0,00;0,00;0,00
761,4848;50,00;19,05;0,00;0,00;0,00
761,5152;52,00;19,05;0,00;0,00;0,00
761,5455;52,00;19,05;0,00;0,00;0,00
